2023-01-12 06:48:05 WARNING unable to delete old logfile -> floetteroed.cadyts.calibrators.Calibrator.<init>
2023-01-12 06:48:05 INFO starting AnalyticalCalibrator version 1.1.0
2023-01-12 06:48:05 INFO initializing with randomSeed = -4861521949016037020, timeBinSize_s = 3600, timeBinCnt = 24
2023-01-12 06:48:05 INFO default regressionInertia is 0.95
2023-01-12 06:48:05 INFO default freezeIteration is 2147483647
2023-01-12 06:48:05 INFO default varianceScale is 1.0
2023-01-12 06:48:05 INFO default preparatoryIterations is 1
2023-01-12 06:48:05 INFO default centerRegression is false
2023-01-12 06:48:05 INFO default statisticsFile is calibration-stats.txt
2023-01-12 06:48:05 INFO default proportionalAssignment is false
2023-01-12 06:48:05 INFO default debugMode is false
2023-01-12 06:48:05 INFO default flowAnalysisFile is null
2023-01-12 06:48:05 INFO default countFirstLink is false
2023-01-12 06:48:05 INFO default countLastLink is true
2023-01-12 06:48:05 INFO default minimum standard deviation for FLOW_VEH_H is 25.0
2023-01-12 06:48:05 INFO default minimum standard deviation for COUNT_VEH is 25.0
2023-01-12 06:48:05 INFO default bruteForce is false
2023-01-12 06:48:05 INFO set regressionInertia to 0.95
2023-01-12 06:48:05 INFO set minimum standard deviation for FLOW_VEH_H to 25.0
2023-01-12 06:48:05 INFO set minimum standard deviation for COUNT_VEH to 25.0
2023-01-12 06:48:05 INFO set freezeIteration to 2147483647
2023-01-12 06:48:05 INFO set preparatoryIterations to 5
2023-01-12 06:48:05 INFO set varianceScale to 1.0
2023-01-12 06:48:05 INFO set bruteForce to false
2023-01-12 06:48:05 INFO set statisticsFile to ./output_10P_14C_Calib_v7/calibration-stats.txt
2023-01-12 06:48:05 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@18dd5ed3[id=1031825659_2][from_id=4645720302][to_id=3640913577][length=26.408973533649448][freespeed=13.88888888888889][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 18000, dur_s = 3599, value = 607.0, stddev = 25.0)
2023-01-12 08:36:08 INFO single-link log-likelihood is -285930.93784968846 +/- 19196.79881667602
2023-01-12 08:36:08 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:36:08 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:37:03 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.87/./10P_14C_v7.87.flowAnalysis.txt
2023-01-12 08:37:03 INFO single-link log-likelihood is -284083.5804004862 +/- 17697.78251967875
2023-01-12 08:37:03 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:37:03 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:37:56 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.88/./10P_14C_v7.88.flowAnalysis.txt
2023-01-12 08:37:56 INFO single-link log-likelihood is -283810.6236008472 +/- 21611.647494217905
2023-01-12 08:37:56 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:37:56 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:38:51 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.89/./10P_14C_v7.89.flowAnalysis.txt
2023-01-12 08:38:51 INFO single-link log-likelihood is -285894.93888680806 +/- 21152.4989044502
2023-01-12 08:38:51 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:38:51 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:39:46 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.90/./10P_14C_v7.90.flowAnalysis.txt
2023-01-12 08:39:46 INFO single-link log-likelihood is -283466.340911165 +/- 17662.075902419587
2023-01-12 08:39:46 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:39:46 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:40:37 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.91/./10P_14C_v7.91.flowAnalysis.txt
2023-01-12 08:40:37 INFO single-link log-likelihood is -286839.2236034114 +/- 22299.868546674305
2023-01-12 08:40:37 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:40:37 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:41:34 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.92/./10P_14C_v7.92.flowAnalysis.txt
2023-01-12 08:41:34 INFO single-link log-likelihood is -286562.97534342814 +/- 17716.107073652496
2023-01-12 08:41:34 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:41:34 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:42:29 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.93/./10P_14C_v7.93.flowAnalysis.txt
2023-01-12 08:42:29 INFO single-link log-likelihood is -285612.7741555937 +/- 20878.227460599053
2023-01-12 08:42:29 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:42:29 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:43:25 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.94/./10P_14C_v7.94.flowAnalysis.txt
2023-01-12 08:43:25 INFO single-link log-likelihood is -285280.6727367945 +/- 17551.331089393007
2023-01-12 08:43:25 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:43:25 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:44:24 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.95/./10P_14C_v7.95.flowAnalysis.txt
2023-01-12 08:44:24 INFO single-link log-likelihood is -287615.16027255636 +/- 20124.891545572536
2023-01-12 08:44:24 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:44:24 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:45:17 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.96/./10P_14C_v7.96.flowAnalysis.txt
2023-01-12 08:45:17 INFO single-link log-likelihood is -285427.99828430987 +/- 21293.946801071328
2023-01-12 08:45:17 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:45:17 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:46:08 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.97/./10P_14C_v7.97.flowAnalysis.txt
2023-01-12 08:46:08 INFO single-link log-likelihood is -285571.4229852193 +/- 18417.946702944868
2023-01-12 08:46:08 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:46:08 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:47:04 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.98/./10P_14C_v7.98.flowAnalysis.txt
2023-01-12 08:47:04 INFO single-link log-likelihood is -287060.96865609626 +/- 16180.103312140087
2023-01-12 08:47:04 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:47:04 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:47:58 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.99/./10P_14C_v7.99.flowAnalysis.txt
2023-01-12 08:47:58 INFO single-link log-likelihood is -286937.83236999245 +/- 20348.424863140775
2023-01-12 08:47:58 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:47:58 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:49:35 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.100/./10P_14C_v7.100.flowAnalysis.txt
2023-01-12 08:49:35 INFO single-link log-likelihood is -284020.518356744 +/- 19478.28019462526
2023-01-12 08:49:35 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:49:35 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:50:30 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.101/./10P_14C_v7.101.flowAnalysis.txt
2023-01-12 08:50:30 INFO single-link log-likelihood is -288713.02948367887 +/- 19617.618122954784
2023-01-12 08:50:30 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:50:30 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:51:22 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.102/./10P_14C_v7.102.flowAnalysis.txt
2023-01-12 08:51:22 INFO single-link log-likelihood is -280549.9781571981 +/- 19117.62647328421
2023-01-12 08:51:22 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:51:22 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:52:11 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.103/./10P_14C_v7.103.flowAnalysis.txt
2023-01-12 08:52:11 INFO single-link log-likelihood is -281044.1991300835 +/- 19894.41990742075
2023-01-12 08:52:11 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:52:11 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:53:04 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.104/./10P_14C_v7.104.flowAnalysis.txt
2023-01-12 08:53:04 INFO single-link log-likelihood is -289948.57310335455 +/- 21308.36870261284
2023-01-12 08:53:04 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:53:04 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:53:57 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.105/./10P_14C_v7.105.flowAnalysis.txt
2023-01-12 08:53:57 INFO single-link log-likelihood is -284278.12787062436 +/- 16712.426538455486
2023-01-12 08:53:57 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:53:57 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:54:53 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.106/./10P_14C_v7.106.flowAnalysis.txt
2023-01-12 08:54:53 INFO single-link log-likelihood is -289090.55596230156 +/- 20298.308066348152
2023-01-12 08:54:53 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:54:53 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:55:48 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.107/./10P_14C_v7.107.flowAnalysis.txt
2023-01-12 08:55:48 INFO single-link log-likelihood is -280499.70796377887 +/- 22205.508336239516
2023-01-12 08:55:48 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:55:48 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:56:43 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.108/./10P_14C_v7.108.flowAnalysis.txt
2023-01-12 08:56:43 INFO single-link log-likelihood is -283579.5969989811 +/- 19031.39313257226
2023-01-12 08:56:43 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:56:43 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:57:38 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.109/./10P_14C_v7.109.flowAnalysis.txt
2023-01-12 08:57:38 INFO single-link log-likelihood is -285871.1211483192 +/- 20521.893235657768
2023-01-12 08:57:38 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:57:38 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:58:36 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.110/./10P_14C_v7.110.flowAnalysis.txt
2023-01-12 08:58:36 INFO single-link log-likelihood is -283424.67610330763 +/- 19331.732149261064
2023-01-12 08:58:36 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:58:36 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 08:59:37 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.111/./10P_14C_v7.111.flowAnalysis.txt
2023-01-12 08:59:37 INFO single-link log-likelihood is -286828.3884479513 +/- 20154.9270751283
2023-01-12 08:59:37 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 08:59:37 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:00:31 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.112/./10P_14C_v7.112.flowAnalysis.txt
2023-01-12 09:00:31 INFO single-link log-likelihood is -284466.56960114423 +/- 17910.278086816987
2023-01-12 09:00:31 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:00:31 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:01:22 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.113/./10P_14C_v7.113.flowAnalysis.txt
2023-01-12 09:01:22 INFO single-link log-likelihood is -286726.8720045539 +/- 19300.200565788644
2023-01-12 09:01:22 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:01:22 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:02:15 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.114/./10P_14C_v7.114.flowAnalysis.txt
2023-01-12 09:02:15 INFO single-link log-likelihood is -289586.3543686137 +/- 22606.713240036777
2023-01-12 09:02:15 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:02:15 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:03:12 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.115/./10P_14C_v7.115.flowAnalysis.txt
2023-01-12 09:03:12 INFO single-link log-likelihood is -289149.0675155422 +/- 21674.334730626728
2023-01-12 09:03:12 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:03:12 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:04:07 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.116/./10P_14C_v7.116.flowAnalysis.txt
2023-01-12 09:04:07 INFO single-link log-likelihood is -288449.9714469058 +/- 22683.841135715476
2023-01-12 09:04:07 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:04:07 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:04:59 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.117/./10P_14C_v7.117.flowAnalysis.txt
2023-01-12 09:04:59 INFO single-link log-likelihood is -286944.76739965717 +/- 18441.903921607875
2023-01-12 09:04:59 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:04:59 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:05:52 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.118/./10P_14C_v7.118.flowAnalysis.txt
2023-01-12 09:05:52 INFO single-link log-likelihood is -285081.3675790861 +/- 19266.054520210713
2023-01-12 09:05:52 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:05:52 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:06:44 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.119/./10P_14C_v7.119.flowAnalysis.txt
2023-01-12 09:06:44 INFO single-link log-likelihood is -289491.3332281212 +/- 17645.093882035213
2023-01-12 09:06:44 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:06:44 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:07:39 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.120/./10P_14C_v7.120.flowAnalysis.txt
2023-01-12 09:07:39 INFO single-link log-likelihood is -290427.41760847997 +/- 18382.61137530811
2023-01-12 09:07:39 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:07:39 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:08:35 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.121/./10P_14C_v7.121.flowAnalysis.txt
2023-01-12 09:08:35 INFO single-link log-likelihood is -287770.08015507157 +/- 16580.467341606152
2023-01-12 09:08:35 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:08:35 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:09:29 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.122/./10P_14C_v7.122.flowAnalysis.txt
2023-01-12 09:09:29 INFO single-link log-likelihood is -288484.3053958102 +/- 18554.3056944972
2023-01-12 09:09:29 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:09:29 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:10:20 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.123/./10P_14C_v7.123.flowAnalysis.txt
2023-01-12 09:10:20 INFO single-link log-likelihood is -285837.09866453864 +/- 20163.35423150618
2023-01-12 09:10:20 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:10:20 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:11:13 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.124/./10P_14C_v7.124.flowAnalysis.txt
2023-01-12 09:11:13 INFO single-link log-likelihood is -288978.2639988895 +/- 19050.562935317277
2023-01-12 09:11:13 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:11:13 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:12:07 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.125/./10P_14C_v7.125.flowAnalysis.txt
2023-01-12 09:12:07 INFO single-link log-likelihood is -290084.66659609467 +/- 19884.798398360326
2023-01-12 09:12:07 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:12:07 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:12:59 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.126/./10P_14C_v7.126.flowAnalysis.txt
2023-01-12 09:12:59 INFO single-link log-likelihood is -292454.18422776565 +/- 20028.015226590785
2023-01-12 09:12:59 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:12:59 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:13:54 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.127/./10P_14C_v7.127.flowAnalysis.txt
2023-01-12 09:13:54 INFO single-link log-likelihood is -289123.1873001311 +/- 18930.245119222767
2023-01-12 09:13:54 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:13:54 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:14:53 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.128/./10P_14C_v7.128.flowAnalysis.txt
2023-01-12 09:14:53 INFO single-link log-likelihood is -290110.47893668665 +/- 16179.402312459624
2023-01-12 09:14:53 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:14:53 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:15:50 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.129/./10P_14C_v7.129.flowAnalysis.txt
2023-01-12 09:15:50 INFO single-link log-likelihood is -290009.935491419 +/- 19721.88592365778
2023-01-12 09:15:50 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:15:50 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:16:41 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.130/./10P_14C_v7.130.flowAnalysis.txt
2023-01-12 09:16:41 INFO single-link log-likelihood is -281913.46399103286 +/- 22787.295593593564
2023-01-12 09:16:41 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:16:41 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:17:34 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.131/./10P_14C_v7.131.flowAnalysis.txt
2023-01-12 09:17:34 INFO single-link log-likelihood is -279922.69155334844 +/- 23795.555343585533
2023-01-12 09:17:34 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:17:34 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:18:25 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.132/./10P_14C_v7.132.flowAnalysis.txt
2023-01-12 09:18:25 INFO single-link log-likelihood is -286375.38272809173 +/- 16706.05976604709
2023-01-12 09:18:25 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:18:25 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:19:20 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.133/./10P_14C_v7.133.flowAnalysis.txt
2023-01-12 09:19:20 INFO single-link log-likelihood is -287573.93964912713 +/- 19382.512347154603
2023-01-12 09:19:20 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:19:20 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:20:20 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.134/./10P_14C_v7.134.flowAnalysis.txt
2023-01-12 09:20:20 INFO single-link log-likelihood is -291184.3170116137 +/- 20042.563456246797
2023-01-12 09:20:20 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:20:20 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:21:14 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.135/./10P_14C_v7.135.flowAnalysis.txt
2023-01-12 09:21:14 INFO single-link log-likelihood is -289897.2480459119 +/- 19064.03726564199
2023-01-12 09:21:14 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-12 09:21:14 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-12 09:22:10 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.136/./10P_14C_v7.136.flowAnalysis.txt
2023-01-12 09:22:10 INFO single-link log-likelihood is -288094.3897312844 +/- 17862.08181578717
