2023-01-12 23:23:52 WARNING unable to delete old logfile -> floetteroed.cadyts.calibrators.Calibrator.<init>
2023-01-12 23:23:52 INFO starting AnalyticalCalibrator version 1.1.0
2023-01-12 23:23:52 INFO initializing with randomSeed = -4861521949016037020, timeBinSize_s = 3600, timeBinCnt = 24
2023-01-12 23:23:52 INFO default regressionInertia is 0.95
2023-01-12 23:23:52 INFO default freezeIteration is 2147483647
2023-01-12 23:23:52 INFO default varianceScale is 1.0
2023-01-12 23:23:52 INFO default preparatoryIterations is 1
2023-01-12 23:23:52 INFO default centerRegression is false
2023-01-12 23:23:52 INFO default statisticsFile is calibration-stats.txt
2023-01-12 23:23:52 INFO default proportionalAssignment is false
2023-01-12 23:23:52 INFO default debugMode is false
2023-01-12 23:23:52 INFO default flowAnalysisFile is null
2023-01-12 23:23:52 INFO default countFirstLink is false
2023-01-12 23:23:52 INFO default countLastLink is true
2023-01-12 23:23:52 INFO default minimum standard deviation for FLOW_VEH_H is 25.0
2023-01-12 23:23:52 INFO default minimum standard deviation for COUNT_VEH is 25.0
2023-01-12 23:23:52 INFO default bruteForce is false
2023-01-12 23:23:52 INFO set regressionInertia to 0.95
2023-01-12 23:23:52 INFO set minimum standard deviation for FLOW_VEH_H to 25.0
2023-01-12 23:23:52 INFO set minimum standard deviation for COUNT_VEH to 25.0
2023-01-12 23:23:52 INFO set freezeIteration to 2147483647
2023-01-12 23:23:52 INFO set preparatoryIterations to 5
2023-01-12 23:23:52 INFO set varianceScale to 1.0
2023-01-12 23:23:52 INFO set bruteForce to false
2023-01-12 23:23:52 INFO set statisticsFile to ./output_10P_14C_Calib_v7/calibration-stats.txt
2023-01-12 23:23:52 INFO added SingleLinkMeasurement(type = COUNT_VEH, link = org.matsim.core.network.LinkImpl@18dd5ed3[id=1031825659_2][from_id=4645720302][to_id=3640913577][length=26.408973533649448][freespeed=13.88888888888889][capacity=2000.0][permlanes=1.0][modes=[car], start_s = 18000, dur_s = 3599, value = 607.0, stddev = 25.0)
2023-01-13 03:04:59 INFO single-link log-likelihood is -286808.49806193117 +/- 15242.303870869813
2023-01-13 03:04:59 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:04:59 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:05:58 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.226/./10P_14C_v7.226.flowAnalysis.txt
2023-01-13 03:05:58 INFO single-link log-likelihood is -284217.0871527331 +/- 18532.499561582805
2023-01-13 03:05:58 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:05:58 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:06:58 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.227/./10P_14C_v7.227.flowAnalysis.txt
2023-01-13 03:06:58 INFO single-link log-likelihood is -284094.5661423567 +/- 16966.517617475387
2023-01-13 03:06:58 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:06:58 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:07:54 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.228/./10P_14C_v7.228.flowAnalysis.txt
2023-01-13 03:07:54 INFO single-link log-likelihood is -287083.96957309573 +/- 15370.17380584181
2023-01-13 03:07:54 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:07:54 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:08:49 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.229/./10P_14C_v7.229.flowAnalysis.txt
2023-01-13 03:08:49 INFO single-link log-likelihood is -285685.736101526 +/- 17285.024091008254
2023-01-13 03:08:49 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:08:49 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:09:51 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.230/./10P_14C_v7.230.flowAnalysis.txt
2023-01-13 03:09:51 INFO single-link log-likelihood is -289879.89919498627 +/- 18610.959503948645
2023-01-13 03:09:51 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:09:51 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:10:49 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.231/./10P_14C_v7.231.flowAnalysis.txt
2023-01-13 03:10:49 INFO single-link log-likelihood is -286834.76484402287 +/- 15702.077928632267
2023-01-13 03:10:49 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:10:49 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:11:46 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.232/./10P_14C_v7.232.flowAnalysis.txt
2023-01-13 03:11:46 INFO single-link log-likelihood is -288993.95153212186 +/- 16626.235739968
2023-01-13 03:11:46 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:11:46 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:12:46 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.233/./10P_14C_v7.233.flowAnalysis.txt
2023-01-13 03:12:46 INFO single-link log-likelihood is -285996.74680343224 +/- 17854.864550986775
2023-01-13 03:12:46 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:12:46 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:13:47 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.234/./10P_14C_v7.234.flowAnalysis.txt
2023-01-13 03:13:47 INFO single-link log-likelihood is -288646.6239482901 +/- 20139.62459503876
2023-01-13 03:13:47 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:13:47 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:14:51 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.235/./10P_14C_v7.235.flowAnalysis.txt
2023-01-13 03:14:51 INFO single-link log-likelihood is -285386.604410428 +/- 17224.85821250132
2023-01-13 03:14:51 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:14:51 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:15:50 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.236/./10P_14C_v7.236.flowAnalysis.txt
2023-01-13 03:15:50 INFO single-link log-likelihood is -289098.3605616469 +/- 18380.283206062562
2023-01-13 03:15:50 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:15:50 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:16:48 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.237/./10P_14C_v7.237.flowAnalysis.txt
2023-01-13 03:16:48 INFO single-link log-likelihood is -288342.6243516322 +/- 16133.495020605991
2023-01-13 03:16:48 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:16:48 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:17:45 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.238/./10P_14C_v7.238.flowAnalysis.txt
2023-01-13 03:17:45 INFO single-link log-likelihood is -288432.70754938415 +/- 16864.909840839293
2023-01-13 03:17:45 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:17:45 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:18:41 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.239/./10P_14C_v7.239.flowAnalysis.txt
2023-01-13 03:18:41 INFO single-link log-likelihood is -289677.7305615219 +/- 17706.191204642906
2023-01-13 03:18:41 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:18:41 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:19:44 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.240/./10P_14C_v7.240.flowAnalysis.txt
2023-01-13 03:19:44 INFO single-link log-likelihood is -289723.1761514432 +/- 18407.502884449812
2023-01-13 03:19:44 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:19:44 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:20:46 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.241/./10P_14C_v7.241.flowAnalysis.txt
2023-01-13 03:20:46 INFO single-link log-likelihood is -289859.38789889787 +/- 16899.679152931418
2023-01-13 03:20:46 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:20:46 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:21:44 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.242/./10P_14C_v7.242.flowAnalysis.txt
2023-01-13 03:21:44 INFO single-link log-likelihood is -287529.7347327175 +/- 16406.24143501947
2023-01-13 03:21:44 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:21:44 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:22:42 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.243/./10P_14C_v7.243.flowAnalysis.txt
2023-01-13 03:22:42 INFO single-link log-likelihood is -287637.55512621236 +/- 19752.06923800039
2023-01-13 03:22:42 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:22:42 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:23:40 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.244/./10P_14C_v7.244.flowAnalysis.txt
2023-01-13 03:23:40 INFO single-link log-likelihood is -286500.42193755903 +/- 15638.142770852444
2023-01-13 03:23:40 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:23:40 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:24:43 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.245/./10P_14C_v7.245.flowAnalysis.txt
2023-01-13 03:24:43 INFO single-link log-likelihood is -288818.6064333774 +/- 15828.02442988068
2023-01-13 03:24:43 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:24:43 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:25:47 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.246/./10P_14C_v7.246.flowAnalysis.txt
2023-01-13 03:25:47 INFO single-link log-likelihood is -286856.8957612753 +/- 17841.43662402375
2023-01-13 03:25:47 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:25:47 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:26:46 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.247/./10P_14C_v7.247.flowAnalysis.txt
2023-01-13 03:26:46 INFO single-link log-likelihood is -288692.5721285868 +/- 15858.83189826126
2023-01-13 03:26:46 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:26:46 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:27:41 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.248/./10P_14C_v7.248.flowAnalysis.txt
2023-01-13 03:27:41 INFO single-link log-likelihood is -286494.44694295863 +/- 18396.963203038737
2023-01-13 03:27:41 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:27:41 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:28:38 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.249/./10P_14C_v7.249.flowAnalysis.txt
2023-01-13 03:28:38 INFO single-link log-likelihood is -288142.92849583173 +/- 16898.18071120057
2023-01-13 03:28:38 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:28:38 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:29:34 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.250/./10P_14C_v7.250.flowAnalysis.txt
2023-01-13 03:29:34 INFO single-link log-likelihood is -285806.1805423815 +/- 19541.98011512454
2023-01-13 03:29:34 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:29:34 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:30:36 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.251/./10P_14C_v7.251.flowAnalysis.txt
2023-01-13 03:30:36 INFO single-link log-likelihood is -286637.8155168672 +/- 15782.928437634195
2023-01-13 03:30:36 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:30:36 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:31:35 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.252/./10P_14C_v7.252.flowAnalysis.txt
2023-01-13 03:31:35 INFO single-link log-likelihood is -289993.03257965535 +/- 17478.042964870758
2023-01-13 03:31:35 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:31:35 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:32:33 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.253/./10P_14C_v7.253.flowAnalysis.txt
2023-01-13 03:32:33 INFO single-link log-likelihood is -287585.5276648171 +/- 16393.704193663667
2023-01-13 03:32:33 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:32:33 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:33:33 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.254/./10P_14C_v7.254.flowAnalysis.txt
2023-01-13 03:33:33 INFO single-link log-likelihood is -289503.37448268465 +/- 17118.818302915788
2023-01-13 03:33:33 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:33:33 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:34:38 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.255/./10P_14C_v7.255.flowAnalysis.txt
2023-01-13 03:34:38 INFO single-link log-likelihood is -285310.5196172241 +/- 13974.100487830428
2023-01-13 03:34:38 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:34:38 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:35:37 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.256/./10P_14C_v7.256.flowAnalysis.txt
2023-01-13 03:35:37 INFO single-link log-likelihood is -290562.7661793466 +/- 17300.59922617114
2023-01-13 03:35:37 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:35:37 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:36:33 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.257/./10P_14C_v7.257.flowAnalysis.txt
2023-01-13 03:36:33 INFO single-link log-likelihood is -287742.02909360087 +/- 14729.061880726482
2023-01-13 03:36:33 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:36:33 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:37:28 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.258/./10P_14C_v7.258.flowAnalysis.txt
2023-01-13 03:37:28 INFO single-link log-likelihood is -285018.32527250197 +/- 16421.80854320637
2023-01-13 03:37:28 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:37:28 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:38:23 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.259/./10P_14C_v7.259.flowAnalysis.txt
2023-01-13 03:38:23 INFO single-link log-likelihood is -285219.9664628876 +/- 14545.90867665134
2023-01-13 03:38:23 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:38:23 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:39:27 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.260/./10P_14C_v7.260.flowAnalysis.txt
2023-01-13 03:39:27 INFO single-link log-likelihood is -291019.8289940384 +/- 19107.35583379816
2023-01-13 03:39:27 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:39:27 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:40:26 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.261/./10P_14C_v7.261.flowAnalysis.txt
2023-01-13 03:40:26 INFO single-link log-likelihood is -283194.99263496156 +/- 17840.666548822657
2023-01-13 03:40:26 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:40:26 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:41:24 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.262/./10P_14C_v7.262.flowAnalysis.txt
2023-01-13 03:41:24 INFO single-link log-likelihood is -287198.04459402955 +/- 15908.584071105397
2023-01-13 03:41:24 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:41:24 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:42:21 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.263/./10P_14C_v7.263.flowAnalysis.txt
2023-01-13 03:42:21 INFO single-link log-likelihood is -288634.601988996 +/- 18571.993130819745
2023-01-13 03:42:21 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:42:21 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:43:20 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.264/./10P_14C_v7.264.flowAnalysis.txt
2023-01-13 03:43:20 INFO single-link log-likelihood is -284721.82863107376 +/- 18887.70309933743
2023-01-13 03:43:20 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:43:20 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:44:27 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.265/./10P_14C_v7.265.flowAnalysis.txt
2023-01-13 03:44:27 INFO single-link log-likelihood is -284733.5518065912 +/- 16484.4789360339
2023-01-13 03:44:27 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:44:27 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:45:26 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.266/./10P_14C_v7.266.flowAnalysis.txt
2023-01-13 03:45:26 INFO single-link log-likelihood is -285877.50325054635 +/- 20261.044266966503
2023-01-13 03:45:26 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:45:26 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:46:23 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.267/./10P_14C_v7.267.flowAnalysis.txt
2023-01-13 03:46:23 INFO single-link log-likelihood is -289143.41272320296 +/- 17207.80451300342
2023-01-13 03:46:23 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:46:23 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:47:20 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.268/./10P_14C_v7.268.flowAnalysis.txt
2023-01-13 03:47:20 INFO single-link log-likelihood is -288084.9943470249 +/- 16891.583870903953
2023-01-13 03:47:20 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:47:20 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:48:20 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.269/./10P_14C_v7.269.flowAnalysis.txt
2023-01-13 03:48:20 INFO single-link log-likelihood is -287835.1169660255 +/- 18081.19935179569
2023-01-13 03:48:20 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:48:20 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:49:22 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.270/./10P_14C_v7.270.flowAnalysis.txt
2023-01-13 03:49:22 INFO single-link log-likelihood is -289199.1279110948 +/- 14169.262514306814
2023-01-13 03:49:22 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:49:22 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:50:21 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.271/./10P_14C_v7.271.flowAnalysis.txt
2023-01-13 03:50:21 INFO single-link log-likelihood is -291658.5522057099 +/- 16943.695413100326
2023-01-13 03:50:21 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:50:21 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:51:18 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.272/./10P_14C_v7.272.flowAnalysis.txt
2023-01-13 03:51:18 INFO single-link log-likelihood is -289214.1983313378 +/- 15417.168660763671
2023-01-13 03:51:18 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:51:18 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:52:17 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.273/./10P_14C_v7.273.flowAnalysis.txt
2023-01-13 03:52:17 INFO single-link log-likelihood is -288855.42030912323 +/- 16347.836623323965
2023-01-13 03:52:17 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:52:17 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:53:16 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.274/./10P_14C_v7.274.flowAnalysis.txt
2023-01-13 03:53:16 INFO single-link log-likelihood is -290184.4626998509 +/- 17359.050950821194
2023-01-13 03:53:16 WARNING link cost offsets only account for single-link measurements -> floetteroed.cadyts.calibrators.Calibrator.getLinkCostOffsets
2023-01-13 03:53:16 WARNING experimental function, accounts only for single-link measurements -> floetteroed.cadyts.calibrators.Analyzer.getLinkCostOffsets
2023-01-13 03:54:17 INFO set flowAnalysisFile to ./output_10P_14C_Calib_v7/ITERS/it.275/./10P_14C_v7.275.flowAnalysis.txt
2023-01-13 03:54:17 INFO single-link log-likelihood is -287044.5181996847 +/- 15513.206477680826
